X,Y,LITTERID,MAPX,MAPY,LINK_ID,TYPE,BUSSTOP,NAME,CREATEDAT,GLOBALID,LINERCHG,OWNER,LINEREA,LCAN_REPAI,RAT_COVER,POWERWASH,LCAN_DAMAG,DOOR,CONCRETE_B,COMMENTS,SENSORED,OBJECTID,GIS_ID,GLOBALID_1,CREATOR,CREATED,EDITOR,EDITED
-77.0433421679746,38.9011985305338,3944,396240.595114,137038.375585,23655,1,1,TQ,2004/03/02 05:00:00+00,{2CFC57EC-7688-4D4D-A641-748336B8E854},,10, , ,,, , , , ,0,3130,LitterCans_4325,{3B6FD468-6619-4482-8F8D-A8748FDAB421},,,,
-77.0384137004472,38.9011983543516,3443,396668.101941,137038.164818,30081,1,1,TQ,2004/03/01 05:00:00+00,{8FE24C74-FB87-4FC0-A00B-17DE75FFAE17},,10, , ,,, , , , ,0,3131,LitterCans_4326,{02EE5634-AB8D-421D-9921-2002B7493721},,,,
-77.03862855363,38.9011957341383,3441,396649.465117,137037.882442,30081,1,1,TQ,2004/03/01 05:00:00+00,{703D22E5-636B-417C-B82E-221290154E90},,10, , ,,, , , , ,0,3132,LitterCans_4327,{94EB3CB7-B804-47E1-A74B-BF1F67326EB9},,,,
-77.0281938150291,38.9011917370894,3879,397554.599446,137037.107274,27051,1,1,TQ,2004/03/02 05:00:00+00,{B741DB06-B7AF-4F14-8E9C-FB8974D1CC0B},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3133,LitterCans_4328,{1110ED6B-C29E-4761-9079-BC0DBE081D13},,,,
-77.0417860591296,38.9011673340361,3939,396375.574414,137034.850007,7414,1,1,TQ,2004/03/02 05:00:00+00,{3A281BD7-CA15-4199-BA26-E48A2CD47F90},,10, , ,,, , , , ,0,3134,LitterCans_4330,{F8CE3B6B-C12A-4CF6-A49C-445B10CD2D4E},,,,
-76.9477560142426,38.9011357686572,672,404531.970059,137031.813241,24019,1,1,TQ,2004/02/11 05:00:00+00,{34644468-735E-4C39-859C-10F527B1C36D},,1, , ,,, , , , ,0,3135,LitterCans_4332,{876B64B4-8D03-4258-A632-069227D693E2},,,,
-77.0337379873399,38.9011374694589,3827,397073.063981,137032.87957,25376,1,1,TQ,2004/03/02 05:00:00+00,{D507871F-A6F8-46BC-BC8D-6D10DD5B45F9},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3136,LitterCans_4333,{A8A1B1E1-D470-4114-A091-2825EA640D80},,,,
-77.0186221354641,38.9011294435212,0,0,0,0,1,0,TQ,,{279B52A9-FF97-4EAF-B40A-E8B47F28BBBC},, , , ,,, , , ,Mt Vernon Tringle,0,3137,LitterCans_4335,{688BBAC1-C278-4B80-BFB4-7647AD415907},,,,
-77.0191846849035,38.9011263977443,0,0,0,0,1,0,TQ,,{D1002C02-A3AB-4579-9926-3F8E2E30F987},,7, , ,,, , , , ,0,3138,LitterCans_4336,{52DF7CD0-AA97-4331-B269-F2613A6A7637},,,,
-77.0515667045185,38.9011165285997,0,0,0,0,1,1,TQ,,{195C5828-6C7A-4AAF-8ED0-B9493B0457BD},,1, , ,,, , , ,"ratplate,powerwash",0,3139,LitterCans_4337,{9702586E-3016-4597-8160-F87C362851F3},,,,
-77.0217789005365,38.9011145202839,0,0,0,0,1,0,TQ,,{1233AE41-1250-43C4-9F17-7569A785B596},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3140,LitterCans_4338,{A6396B68-C428-4E57-A245-B159C84FFD1C},,,,
-76.9860473493556,38.9011007548756,0,0,0,0,1,1,TQ,,{228C70E1-07D2-47F1-A36A-F9EA027D9A05},,1, , ,,, , , , ,0,3141,LitterCans_4340,{9EA36ECF-7B9E-431F-9B6B-23C11D5D69A5},,,,
-77.0088544701518,38.9010883971862,1218,399232.1388,137025.294479,20060,1,0,TQ,2004/02/17 05:00:00+00,{0F2ED10B-A20A-494E-B43A-A6FB3B5A35A4},,11, , ,,, , , , ,0,3142,LitterCans_4342,{B69E2264-492C-4EC7-981B-06D6295A3441},,,,
-77.0267267373964,38.9010740184053,3676,397681.853331,137024.001392,10224,1,1,TQ,2004/03/02 05:00:00+00,{F1EE3DC2-2CAB-4180-8A90-695D063A380E},,1, , ,,, , , , ,0,3143,LitterCans_4343,{96254030-1E80-4CC2-9E64-C283CAE7E9C4},,,,
-77.0197482043007,38.9010042946249,0,0,0,0,1,1,TQ,,{386F051A-B3FB-45B7-B766-B3178C8C9B3C},,1, , ,,, , , ,"ratplate,powerwash",0,3144,LitterCans_4344,{48236C3A-69C5-4C04-8239-191A7ABD5925},,,,
-77.006533685519,38.900998403428,0,0,0,0,1,1,TQ,,{1EC2F66C-9937-42E1-BC2F-5BCE1BA1B1DF},,11, , ,,, , , , ,0,3145,LitterCans_4346,{8A99A6BA-B3FD-4659-AFA6-FB813857C8EA},,,,
-77.0063482396283,38.9009900088569,0,0,0,0,1,1,TQ,,{525C4BA1-3473-4621-923F-ABD3B937D1E4},,11, , ,,, , , , ,0,3146,LitterCans_4347,{A03DACF0-026E-44EC-9336-3DAA76B21CBE},,,,
-76.9761361045482,38.9009704665065,0,0,0,0,1,1,TQ,,{1581706F-45EE-43BA-AACE-3879FA5B9E12},,1, , ,,, , , , ,0,3147,LitterCans_4349,{0ED44678-1AB3-4522-AE1A-3784D0F69C04},,,,
-77.0231102985671,38.9009643473628,3776,397995.548955,137011.741051,24024,1,1,TQ,2004/03/02 05:00:00+00,{11129C3E-6B33-471F-8D4E-2F1D7F13DCA3},,7, , ,,, , , , ,0,3148,LitterCans_4350,{C55C2157-F06B-40B6-94A8-A66718C20D3D},,,,
-77.0200916887397,38.9009527893133,1370,398257.39082,137010.396145,7109,1,1,TQ,2004/02/18 05:00:00+00,{1A0765EF-5E13-40D6-8DB6-8F2CBA292858},,1, , ,,, , , ,"ratplate,powerwash",0,3149,LitterCans_4352,{0941BF0A-2849-4C4E-A297-EE006631A489},,,,
-77.0217445302087,38.9009493494183,3571,398114.019389,137010.047124,30061,1,1,TQ,2004/03/01 05:00:00+00,{E0D40D77-D1AB-4E41-BA64-8D82B0F16B7E},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3150,LitterCans_4353,{A2E64ABD-1356-4069-90D1-D7DE14304803},,,,
-76.924637731868,38.9009211127384,0,0,0,0,1,0,TQ,,{12DC4B4E-77CE-42C6-9DF9-F35C928AE299},,1, , ,,, , , , ,0,3151,LitterCans_4354,{954CB72B-8A4E-4BDD-AA89-C80E7406D2DE},,,,
-77.0278866581627,38.9009404505768,3877,397581.23398,137009.204429,5208,1,1,TQ,2004/03/02 05:00:00+00,{564034A8-C457-4952-9A17-7A8EBF94AD81},,1, , ,,, , , ,powerwash,0,3152,LitterCans_4355,{1B2A0F7D-3B89-4028-8905-58E076C948A9},,,,
-77.0281693297118,38.9009023044207,3876,397556.713298,137004.976725,27051,1,1,TQ,2004/03/02 05:00:00+00,{2687BD49-2257-4DBB-A85B-3BD0ADDE2B0B},,7, , ,,, , , , ,0,3153,LitterCans_4357,{DE974711-CB6C-4F49-988F-458E27BE0490},,,,
-77.031841579186,38.9008764981025,4472,397238.17081,137002.21646,10140080,1,1,TQ,,{CB47E7AA-A354-4263-AD2A-E459B1659CFE},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3154,LitterCans_4359,{371AF951-5B75-4FF5-96D9-D723F05C7033},,,,
-77.0249176106029,38.9008347959599,0,0,0,0,1,1,TQ,,{6F3670C0-AAE6-42AC-99FD-71B330B94359},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3155,LitterCans_4360,{685EE459-2373-48E5-AB8A-76D8F5B63DB7},,,,
-77.0396049460503,38.9008138491203,3452,396564.752279,136995.526023,14631,1,1,TQ,2004/03/01 05:00:00+00,{0B8892F6-23F7-4CAF-BA9A-88D847F15278},,10, , ,,, , , , ,0,3156,LitterCans_4361,{BC1F076A-B934-4086-97BF-14FB9C2E74A5},,,,
-77.0256615729658,38.9008155642019,0,0,0,0,1,1,TQ,,{3AEE1675-DC25-4191-88E1-9E03B2BD6347},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3157,LitterCans_4362,{608662B2-A9FD-411E-B8E7-B0582371ECDC},,,,
-77.0262020089601,38.9008142911613,0,0,0,0,1,1,TQ,,{3DAE1A06-E44F-475E-AD10-65A33666B242},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3158,LitterCans_4364,{AAD7D478-0CF0-4AAA-8B96-CF7FB7572CFD},,,,
-77.0447594818431,38.9007976105327,3469,396114.644733,137001.455922,22406,1,0,TQ,2004/03/01 05:00:00+00,{7D0E2E47-6027-4D31-9CB1-BDAC34641A53},2015/11/24 05:00:00+00,10, , ,,, , , , ,0,3159,LitterCans_4366,{E40675C1-E496-4378-BCB6-223D35C953B1},,,,
-77.024309570084,38.9007957377141,0,0,0,0,1,1,TQ,,{DA5CC013-C8D2-433C-BBD1-B3D3A667F2D4},,1, , ,,, , , , ,0,3160,LitterCans_4367,{1E70902E-7E2F-49F8-AF3A-4E8E91052A01},,,,
-77.0201550367938,38.9007887992396,0,0,0,0,1,1,TQ,,{60587631-E35C-44FA-A0BE-D12FA17AD6FD},,1, , ,,, , , ,"ratplate, powerwash",0,3161,LitterCans_4368,{862B014D-5EC9-40DB-AD1E-9B6B1CEC0773},,,,
-77.0192392138575,38.9007834765843,0,0,0,0,1,1,TQ,,{CA206A72-4384-4A23-B40E-872980ACFA5D},,7, , ,,, , , , ,0,3162,LitterCans_4370,{3B05E560-3273-4C47-A40E-664031642EFC},,,,
-76.9441715641967,38.9007672362936,530,404842.918973,136991.086579,25906,1,0,TQ,2004/02/11 05:00:00+00,{BB8ED151-132A-419A-9E99-41C56E862EA7},,1, , ,,, , , , ,0,3163,LitterCans_4371,{3C8B396C-D339-4B4F-823F-304074B354AD},,,,
-77.0268710290638,38.9007748987699,0,0,0,0,1,0,TQ,,{EAA47C22-7D97-454D-BF37-4D52760952CE},,1, , ,,, , , ,powerwash,0,3164,LitterCans_4372,{581AF207-1659-46B5-9CC4-DA656F2730EE},,,,
-77.0190308536163,38.9007502068116,1277,398352.535859,136985.634443,26331,1,1,TQ,2004/02/17 05:00:00+00,{061F02C4-37C6-4778-9214-DA88769A4BEE},,1, , ,,, , , ,"ratplate,powerwash",0,3165,LitterCans_4374,{5E22A42C-9D29-4379-9CC2-0C54320772D6},,,,
-77.0188069765274,38.900717182392,1276,398368.824802,136984.218013,26331,1,0,TQ,2004/02/17 05:00:00+00,{61F21121-1E3F-4DA6-B875-E7D150EB8119},,7, , ,,, , , , ,0,3166,LitterCans_4376,{3B58F114-0DCF-4247-9935-020336BA6AD0},,,,
-77.0277939604294,38.9007081560889,3878,397589.266618,136983.415436,5208,1,1,TQ,2004/03/02 05:00:00+00,{61A17EEE-7E06-4233-BDBD-C9C54A21AE48},,1, , ,,, , , , ,0,3167,LitterCans_4377,{0905C6E9-6994-4617-B601-2AC33024AB9B},,,,
-77.0218034588069,38.9007089323519,3572,398108.901249,136983.359678,17630,1,1,TQ,2004/03/01 05:00:00+00,{8B7F2340-B5A5-44E3-BC92-291A1AE488CC},,7, , ,,, , , , ,0,3168,LitterCans_4378,{B889F19D-AE00-4BD0-B644-2BCCE4453ECE},,,,
-77.0272042268741,38.9007006828511,3674,397640.421834,136982.569895,30962,1,1,TQ,2004/03/02 05:00:00+00,{25D4966A-8B30-4E28-8A2D-9AFB62E58122},,1, , ,,, , , ,powerwash,0,3169,LitterCans_4379,{5492C498-44E3-4015-9A7C-59FF22C8F807},,,,
-76.9423937332146,38.9006845862986,5331,404997.139357,136982.008371,17034,Steel,0,AXL,2008/01/30 05:00:00+00,{4191E15C-C67C-4410-BF69-BADC45C96924},, , , ,,, , , , ,0,3170,LitterCans_4381,{E03D5574-0596-4FBF-8334-3EDCEBF6849B},,,,
-76.9472480815497,38.9006575838417,670,404576.060258,136978.755544,22697,1,1,TQ,2004/02/11 05:00:00+00,{793D34B9-FA17-4C1E-92D9-B6CA1E82A2E5},,1, , ,,, , , , ,0,3171,LitterCans_4383,{5C8BF1CE-F01D-4DEC-8CDC-99AECFB6B7D6},,,,
-77.0337643609435,38.900618994717,3826,397071.3729,136973.691717,14396,Steel,0,AXD,2004/03/02 05:00:00+00,{3C24A793-66B8-4C60-80F7-1187CB1A8B34},, , , ,,, , , , ,0,3172,LitterCans_4385,{60ADF05D-B4E8-40FD-A757-4161206E60FC},,,,
-76.9390532873329,38.9005939789049,506,405286.905673,136972.138287,2741,1,0,TQ,2004/02/11 05:00:00+00,{8A6D2201-F21E-4993-B17F-C70264E48B21},,1, , ,,, , , , ,0,3173,LitterCans_4386,{1AE08672-89F7-4C83-A84C-CC1E3142572C},,,,
-77.0228276895248,38.900594645815,0,0,0,0,1,1,TQ,,{99E63BA4-EF73-4444-97B1-CB1BA9CFBD70},,7, , ,,, , , , ,0,3174,LitterCans_4387,{48E2A397-D57A-4942-846F-4E9339C4E8E3},,,,
-76.9473601270646,38.9005768474001,671,404566.345468,136969.788046,22697,1,1,TQ,2004/02/11 05:00:00+00,{97303C92-500D-4ED2-B552-CDB60FCC6B26},,1, , ,,, , , , ,0,3175,LitterCans_4388,{92C47099-638C-45DC-912C-8871C3097977},,,,
-76.990309691689,38.9005690893615,0,0,0,0,1,1,TQ,,{D2646CCB-4A8D-4393-B54F-3B63B0509BCA},,1, , ,,, , , , ,0,3176,LitterCans_4390,{E73BE788-3521-4A59-AF69-CEEBC78BD8CC},,,,
-77.0282558507188,38.9005551103563,3874,397542.339105,136962.699687,12081,1,0,TQ,2004/03/02 05:00:00+00,{CBCA7EC1-0BB1-4DD5-9322-01E8D56D42B2},,1, , ,,, , , ,"ratplates, powerwash",0,3177,LitterCans_4391,{6B3D5F5A-C6A9-4F6F-93F1-6AD79E02DCA4},,,,
-77.0279596097089,38.9005291204512,3873,397574.892425,136963.545228,19647,1,1,TQ,2004/03/02 05:00:00+00,{0E5CF3D3-52EF-4950-AA1C-3437E3BADEE8},,8, , ,,, , , ,"ratplates, powerwash",0,3178,LitterCans_4393,{AAF9795A-7149-4E52-B1A1-94F8EF26A46B},,,,
-77.0163186493016,38.900520543696,0,0,0,0,1,1,TQ,,{68AEDE53-E5D0-4EBA-B01C-0B143D241072},2015/11/24 05:00:00+00,11, , ,,, , , , ,0,3179,LitterCans_4395,{20FC7355-0C28-4414-8E22-1E3258280B01},,,,
-76.9900986510684,38.9005133639744,0,0,0,0,1,1,TQ,,{06A7C55C-F21D-424A-8AED-43F59E422CB9},,1, , ,,, ,dented, , ,0,3180,LitterCans_4396,{AB675300-55AB-4B10-8B6B-979DA175BF97},,,,
-76.9855755439932,38.9005066233249,0,0,0,0,1,1,TQ,,{13E05B35-D328-40A1-B2B9-C8F18AD56E78},,1, , ,,, , , , ,0,3181,LitterCans_4397,{244F1D25-90FC-4FB4-98F4-7B34E22CA510},,,,
-77.0446585914608,38.9004934007836,0,0,0,0,1,1,TQ,,{D52B4AD6-A32F-4F18-9841-DE3B261A9881},,1, , ,,, , , ,"ratplate,powerwash",0,3182,LitterCans_4398,{FAC6C60F-A725-4D72-AB13-C1F20F38FD5F},,,,
-76.9914351490791,38.900499506622,0,0,0,0,1,1,TQ,,{AE1D5064-883B-4A7F-A254-287EEC58ED49},,1, , ,,, , , , ,0,3183,LitterCans_4401,{A9A6CEBB-2001-4CC7-852E-2170B56ADB44},,,,
-76.9936183284741,38.9004926647623,0,0,0,0,1,1,TQ,,{8214EF77-FDBC-4369-B7E9-2AF241D36996},,1, , ,,, , , , ,0,3184,LitterCans_4402,{8AB38FBA-9FFF-4507-B51F-FD13BAC94BCE},,,,
-77.0292704855971,38.9004889103244,3327,397461.180958,136959.116797,12081,1,1,TQ,2004/02/27 05:00:00+00,{F7419837-77BA-4713-8842-BE9FDB49E821},,1, , ,,, , , ,"ratplates, powerwash",0,3185,LitterCans_4403,{3927B33C-0A2B-496D-925B-B86844E61ACD},,,,
-76.9247973927098,38.9004682481433,0,0,0,0,1,0,TQ,,{5006675C-BB6D-4F24-8C44-8E9170759F89},,1, , ,,, , , , ,0,3186,LitterCans_4404,{D195F3A9-D846-49D7-85EC-46D50C7900AB},,,,
-77.0438599489044,38.9004776414581,0,0,0,0,1,1,TQ,,{C8A161AB-72FD-4568-B9F2-14C5977572DE},,10, , ,,, , , , ,0,3187,LitterCans_4405,{B20ECDFD-B94C-46A9-BC80-6A49B7912FC9},,,,
-77.0137263579721,38.900479871032,0,0,0,0,1,0,TQ,,{991A2884-C757-481A-8624-24CE4C20BC4D},,7, , ,,, , , ,"ratplate,powerwash",0,3188,LitterCans_4407,{9047C7B6-4234-46EE-9548-49F5B061C24D},,,,
-77.0433516129328,38.9004640303993,3463,396239.737357,136956.840494,23655,1,1,TQ,2004/03/01 05:00:00+00,{EE75ACBA-85DA-47C3-9AF0-C0AD6367848D},,10, , ,,, , , , ,0,3189,LitterCans_4409,{8C31A3C9-90BA-4715-9BEC-3E7F1297BA30},,,,
-76.9394113588204,38.900455085061,0,0,0,0,1,0,TQ,,{8E978FA6-49C4-4D92-AABF-21E32AC07F7F},,1, , ,,, , , ,need powerwash,0,3190,LitterCans_4410,{24367AEA-7E92-4D27-9230-8B4316746058},,,,
-77.0435404067288,38.9004563210956,3462,396223.359542,136955.993365,23655,1,1,TQ,2004/03/01 05:00:00+00,{4342C8A4-8C3A-4663-A865-72861A615A4D},,10, , ,,, , , , ,0,3191,LitterCans_4411,{C12DB6E3-F1AD-415A-9F06-48C3FCCCF5D5},,,,
-77.0448437695871,38.9004558100235,0,0,0,0,1,1,TQ,,{964D507B-3E00-4808-A311-DADEA5EC5783},,1, , ,,, , , ,"ratplate,powerwash",0,3192,LitterCans_4412,{5E7B8640-167B-4C3F-83FD-9E202721787B},,,,
-76.9824640398243,38.9004560212005,0,0,0,0,1,0,TQ,,{571B7992-1735-4398-A4FF-381A6A606D75},,1, , ,,, , , , ,0,3193,LitterCans_4414,{AA8C37CC-0609-4E5B-828F-B53894ACCA99},,,,
-76.9832984374665,38.9004364421705,1414,401448.947205,136953.017531,4213,1,0,TQ,2004/02/18 05:00:00+00,{EA1179B2-5BF1-43F2-B266-5591E8D8FA2C},,1, , ,,, , , ,"ratplates, powerwash",0,3194,LitterCans_4416,{3042FFBB-7AB4-48F4-9446-67058B81BC35},,,,
-77.0317865642257,38.9004328243409,3268,397243.945101,136949.266007,22552,1,0,TQ,2004/02/27 05:00:00+00,{AC116B3C-C734-4001-8C38-0E6050B309E7},2015/11/24 05:00:00+00,2, , ,,, , , , ,0,3195,LitterCans_4417,{C4E304DC-7F17-4AA7-B9CD-DF71306436BF},,,,
-76.9901124383826,38.9004338303352,0,0,0,0,1,1,TQ,,{94248A73-8F59-40E1-B3BB-1DACDCA04C5B},,1, , ,,, , , ,powerwash,0,3196,LitterCans_4418,{64B1F2DD-2C57-4101-BA63-56CEDBD6F34C},,,,
-76.9829501239403,38.900430167085,0,0,0,0,1,1,TQ,,{7F401CA5-130D-4632-B8BD-4F89CF7D9500},,1, , ,,, , , , ,0,3197,LitterCans_4420,{FCED4600-ACE2-44D9-99E6-1FE256FB2143},,,,
-77.0281811313042,38.9004267592767,0,0,0,0,1,1,TQ,,{62FA402F-81BD-4FF3-8727-5A1BD24ECE6F},,7, , ,,, , , ,"ratplates, powerwash",0,3198,LitterCans_4421,{8E79E3E0-E68B-4E1D-B197-AE3E0A2AE218},,,,
-77.0285738290785,38.9004241775734,0,0,0,0,1,0,TQ,,{0A5EDC6A-67DE-4A66-8ACF-62371416C086},,7, , ,,, , , , ,0,3199,LitterCans_4423,{F0920EDC-E7E4-44A5-876B-FF418F75C76B},,,,
-76.9443794875877,38.900414189699,531,404824.907386,136951.884889,28530,Steel,1,AXD,2004/02/11 05:00:00+00,{511E03FB-F0F9-4073-8A70-EE2943CD1400},, , , ,,, , , , ,0,3200,LitterCans_4424,{0559D6EA-450D-42BA-8E62-524B2CEEFEDB},,,,
-77.0436347883747,38.9004181354726,3464,396215.170634,136951.757724,28141,1,1,TQ,2004/03/01 05:00:00+00,{66063199-2684-449F-AB36-19B064A95801},,10, , ,,, , , , ,0,3201,LitterCans_4425,{FCE2A002-76FD-4770-AF19-F555DA8F855B},,,,
-77.0088952085598,38.9004185054815,1217,399228.597725,136950.931911,20060,1,1,TQ,2004/02/17 05:00:00+00,{2A0907B7-1BD6-4BF6-9520-F66D074EE836},,11, , ,,, , , , ,0,3202,LitterCans_4426,{54449B18-A840-4039-9ABA-853942F0DFCE},,,,
-77.0260487776485,38.9004127147401,0,0,0,0,1,1,TQ,,{CDAEA3D6-5595-4F84-83FB-6DD507EA10A1},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3203,LitterCans_4428,{209270AC-09BB-4683-BB02-19198C109EEF},,,,
-76.9985587954676,38.9004048634567,0,0,0,0,1,1,TQ,,{8476291E-85C1-4306-98A5-9D5C38FB8728},,1, , ,,, , ,Yes,"ratplates, powerwash",0,3204,LitterCans_4429,{CB12E876-C66E-45E8-87EE-55B9F8CE5A09},,,,
-77.0320975545487,38.9003900847192,3267,397215.948117,136948.229081,22552,1,1,TQ,2004/02/27 05:00:00+00,{6AD1B5A3-05DA-4EBB-9A50-982AB8D5572B},2015/11/24 05:00:00+00,2, , ,,, , , , ,0,3205,LitterCans_4431,{692F8767-A25D-47CD-9B00-4D2DA55F39BB},,,,
-77.0297665273868,38.9003860356241,3326,397418.148557,136947.710619,27116,1,1,TQ,2004/02/27 05:00:00+00,{652E391E-6E05-4A07-BC04-236D0F538701},,1, , ,,, , , ,powerwash,0,3206,LitterCans_4432,{5BD9E35A-B1C0-4146-B4BF-493788066C74},,,,
-76.9962386187942,38.9003848312934,0,0,0,0,1,1,TQ,,{6584C8CC-4B1B-4C84-B9E0-752B7177A0DB},,1, , ,,, , , , ,0,3207,LitterCans_4433,{8D8402AE-2E2C-424C-B431-5C75C94D31AC},,,,
-77.0335156866478,38.9003791286566,3824,397092.934189,136947.057183,14396,2,1,TQ,2004/03/02 05:00:00+00,{50EF5749-2898-4ABE-878E-96A834469E6D},2015/11/24 05:00:00+00,1, , ,,, , , , ,0,3208,LitterCans_4435,{F605F251-A018-4DD8-A6D3-BD648D2921D1},,,,
-77.0392986971231,38.9003764255009,3453,396591.295635,136946.957329,14631,1,1,TQ,2004/03/01 05:00:00+00,{6A3DA0F8-1996-446B-9598-7651BE2D518F},,10, , ,,, , , , ,0,3209,LitterCans_4436,{5C952E74-63DA-4F76-88FD-6A6304D1D999},,,,
-76.9983490510547,38.9003719621551,744,400141.984087,136953.689853,2643,1,1,TQ,2004/02/12 05:00:00+00,{58BBA75F-9628-4373-8051-332294AF13B2},,1, , ,,, , , , ,0,3210,LitterCans_4438,{AAFF17DF-AD97-47F9-B477-5C8610B9CF05},,,,
-76.9914328016329,38.9003674979478,0,0,0,0,1,1,TQ,,{D7994B5D-2895-4664-9244-244233DB82BC},,1, , ,,, , , , ,0,3211,LitterCans_4439,{181D2665-25E9-45E5-90A7-ABB8593014A8},,,,
-77.0268621097305,38.9003558589498,0,0,0,0,1,1,TQ,,{C2C81764-5E79-420F-A1E2-38B081875A7F},,1, , ,,, , , ,"ratplates, powerwash",0,3212,LitterCans_4440,{A223C93C-E90F-4F0B-A62E-E261ECB2106D},,,,
-76.9829010441543,38.9003504989868,0,0,0,0,1,1,TQ,,{CD305415-D732-4280-BF71-3775068DB16E},,1, , ,,, , , , ,0,3213,LitterCans_4441,{C87212A4-8677-46E5-AF54-9F9B95762CA5},,,,
-77.0007292781082,38.9003440365786,925,399943.35058,136947.173517,31744,1,1,TQ,2004/02/13 05:00:00+00,{433267EA-ECE8-437E-86AD-88998E61FF35},,1, , ,,, , , ,"ratplates, powerwash",0,3214,LitterCans_4444,{500A1627-7319-4EB0-87F5-63186F79C823},,,,
-77.0197847154419,38.9003423181633,0,0,0,0,1,1,TQ,,{D82663F1-6810-4E8C-9003-48A2CF44AE79},,7, , ,,, , , , ,0,3215,LitterCans_4445,{4DA3860A-7E92-49E5-8A24-4E66BB9717F3},,,,
-77.039182055761,38.9003372602968,0,0,0,0,1,1,TQ,,{17C44B03-3EF3-4732-B856-78734930311F},,10, , ,,, , , , ,0,3216,LitterCans_4446,{6C433ADC-87DF-489B-AFF7-0D2BB477C396},,,,
-77.0125717999303,38.9003404615105,0,0,0,0,1,0,TQ,,{38DBD246-02A6-4F4A-852D-DE901FB93EBC},,11, , ,,, , , ,"ratplate,powerwash,",0,3217,LitterCans_4447,{33ABB407-2B5D-477D-821B-1BACF4C9076C},,,,
-77.00194294919,38.9003402661905,0,0,0,0,1,0,TQ,,{09183BB4-0448-46EC-B129-4E2F5281E577},,1, , ,,, , , , ,0,3218,LitterCans_4448,{FAE93C5D-36BD-4F53-8E36-006F8DC220EB},,,,
-77.0111258684569,38.9003360950003,0,0,0,0,1,1,TQ,,{25253A41-C3FA-4383-98C5-2D01FE8F9B13},,1, , ,,, , , ,"ratplate,powerwash",0,3219,LitterCans_4451,{F84F07D7-F032-4998-AA8A-30DBE079C637},,,,
-76.9946128384255,38.9003364017814,837,400452.257503,136937.611027,948,1,0,TQ,2004/02/12 05:00:00+00,{1EA85D9A-3ADA-4E33-B09B-D2377F95BA3E},,1, , ,,, , , , ,0,3220,LitterCans_4452,{7BA89213-5DEC-44D4-AD00-51AB851CCF78},,,,
-77.0382132156723,38.9003262487208,0,0,0,0,1,1,TQ,,{6973F756-F8E2-4411-A7D9-8E6662D8FA64},,10, , ,,, , , , ,0,3221,LitterCans_4453,{CCF073AB-BEC1-4DFF-8185-B5F30FE76DBD},,,,
-76.9986114696527,38.9003244734916,851,400124.331957,136939.381205,7871,1,1,TQ,2004/02/12 05:00:00+00,{2EDA954F-4507-4EA6-9FE0-BF1AF1D9B1AF},,1, , ,,, , , ,"ratplates, powerwash",0,3222,LitterCans_4454,{8249D002-2998-4301-AD4F-A5D2EE30023D},,,,
-76.9993235118889,38.9003220745401,853,400061.490624,136938.496116,7871,1,0,TQ,2004/02/12 05:00:00+00,{56A7E48C-47D7-49E7-8CD5-AC1084051945},,1, , ,,, , , , ,0,3223,LitterCans_4456,{658F614A-BB83-4107-9540-79439B079031},,,,
-77.0431815945071,38.900312545718,3461,396250.185274,136936.791789,5533,1,1,TQ,2004/03/01 05:00:00+00,{3C3C2DD7-6F6F-42ED-89DE-7B6422FC4519},,10, , ,,, , , , ,0,3224,LitterCans_4458,{48C50DE8-7FD1-4720-AA73-25FE76859A90},,,,
-76.9911527863248,38.900319138224,823,400748.319837,136938.93866,13398,1,0,TQ,2004/02/12 05:00:00+00,{F8D3D7D6-694C-4AB6-9703-32C8559CC351},,1,4, ,,,dented, , ,powerwash,0,3225,LitterCans_4459,{2853F300-F094-4837-A888-1B42B649AA8D},,,,
-76.9884494011574,38.9003176591096,818,400956.758342,136937.611027,18992,1,1,TQ,2004/02/12 05:00:00+00,{2D37C549-C082-46CD-BDC9-7ECECB05EC0B},,1, , ,,, , , ,"ratplates, powerwash",0,3226,LitterCans_4460,{53FC6A6B-1B76-4E11-B4E5-92854B6A62E4},,,,
-77.000178746421,38.9003157344616,855,400007.057639,136938.93866,14237,1,1,TQ,2004/02/12 05:00:00+00,{30F18A8C-6BCA-4B1E-B1DC-4C763E746ABA},,1, , ,,, , ,Yes,"ratplates, powerwash",0,3227,LitterCans_4461,{2D87F706-4F3E-42DF-93E4-147952028DBB},,,,
-76.9927580490415,38.9003145643876,830,400628.390252,136939.381205,7062,1,1,TQ,2004/02/12 05:00:00+00,{8928A890-8664-47B3-8DC7-CA4303D316E7},,1, , ,,, , , ,"ratplates, powerwash",0,3228,LitterCans_4463,{22439632-6749-441F-A6B2-1193FA6C9A57},,,,
