X,Y,OBJECTID,FEATURECODE,DESCRIPTION,CAPTUREYEAR,CAPTUREACTION,GIS_ID
-77.0417794827235,38.9054196407097,10456,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1577
-77.0432990574385,38.9054144751237,10457,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1027
-77.0432971569758,38.905398504019,10458,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1028
-77.0582001536364,38.9053876342673,10459,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2867
-77.052021502549,38.9053814864847,10460,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2585
-77.0447720845608,38.9053837329082,10461,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1127
-77.0505359126041,38.90538075126,10462,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2695
-77.0518136670429,38.9053800834586,10463,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2590
-77.0517843594523,38.9053791145425,10464,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2591
-77.050435977571,38.9053792179841,10465,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2493
-77.0432989531708,38.9053756581712,10466,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1029
-77.0218189221099,38.9053757801637,10467,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2133
-77.0563655353076,38.9053613556067,10468,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2842
-77.0564852637982,38.9053602978535,10469,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2839
-77.0432978954243,38.9053614884245,10470,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1030
-77.0579693446544,38.9053487248337,10471,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2872
-77.0220247301221,38.9053471400263,10472,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2127
-77.0433004430694,38.9053230488396,10473,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1032
-77.0608220445599,38.9053021877113,10474,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2845
-77.0625470744011,38.9052833683032,10475,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2854
-77.0472530869169,38.9052866186228,10476,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1335
-77.0450378716416,38.9052860702874,10477,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1110
-77.005973760925,38.9052873563757,10478,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1953
-77.0432997642201,38.9052683233484,10479,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1033
-77.0418256704167,38.9052661578885,10480,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1576
-77.031640675251,38.9052565324242,10481,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_727
-77.0433028747217,38.9052454770128,10482,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1034
-77.0473494604162,38.9052377723465,10483,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1332
-77.0316993820786,38.9052326804091,10484,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_725
-77.0343906480532,38.9052237035443,10485,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_478
-77.0473790465624,38.9052070058344,10486,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1330
-77.0450379946006,38.9052069228515,10487,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1107
-77.0666433564629,38.9051952538353,10488,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2887
-77.0343892667899,38.9052043990515,10489,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_477
-77.0450375570993,38.9051896179741,10490,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1106
-77.0418263591209,38.9051823349194,10491,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1176
-77.068165208597,38.9051670084241,10492,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_9798
-77.0521443194386,38.9051733838146,10493,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2453
-77.0268733634104,38.9051807769858,10494,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2259
-77.0433133970667,38.9051634880927,10495,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1037
-77.0530331490198,38.9051562191723,10496,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2448
-77.03475331045,38.9051627898427,10497,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_475
-77.0343910762903,38.9051554201061,10498,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_474
-77.0418264520024,38.9051441214533,10499,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1574
-77.0268744903079,38.9051423561039,10500,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2260
-77.0347530531051,38.9051315219274,10501,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_471
-77.0092699072665,38.9051295671946,10502,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_824
-77.0418258990791,38.9051056019341,10503,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1264
-77.0059766507093,38.9051020003793,10504,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1949
-77.0268729496562,38.9050924051443,10505,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2261
-77.025644704559,38.9050893661484,10506,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2186
-77.0256024503874,38.9050884745811,10507,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2188
-77.0256702281659,38.9050848113248,10508,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2185
-77.005977709985,38.9050853709072,10509,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1948
-77.0450401353784,38.9050733822005,10510,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1728
-77.0433157261332,38.9050688995225,10511,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1041
-77.0475511940476,38.9050624869502,10512,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_1320
-77.0515479424122,38.9050572875749,10513,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_2459
-77.0318056168679,38.8949307893357,10514,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4504
-77.0112195851813,38.8948992679943,10515,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_5561
-77.0194790019083,38.8948908858001,10516,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4767
-77.0419095033677,38.8948757940513,10517,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3918
-77.0124626818275,38.8948791433861,10518,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4624
-77.0124404223692,38.894878506165,10519,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4621
-77.0227408239931,38.8948639017724,10520,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5317
-77.0128802223771,38.8948582887548,10521,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4618
-76.9788749156892,38.8948474143169,10522,7637,Grate Inlet,2019/04/23 00:00:00+00,A,GratePt_8210
-76.9874036197975,38.8948454291824,10523,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8632
-77.0415341532762,38.8948035999193,10524,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3916
-77.0432945247564,38.8947751428711,10525,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3571
-77.0432958058601,38.8947397395033,10526,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3569
-77.043295492109,38.894716606126,10527,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3567
-77.0432965462347,38.8946870853074,10528,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3565
-77.0146005031121,38.8946624966731,10529,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4616
-77.0463642769439,38.8946436496788,10530,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3563
-77.0463471127289,38.8946436204569,10531,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3561
-77.0463847839493,38.8946434703783,10532,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3557
-77.0465112615758,38.8946430867762,10533,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3554
-77.0464706277092,38.8946430488985,10534,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3551
-77.0464614864971,38.8946429894762,10535,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3548
-77.0172764891734,38.8946477811765,10536,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4769
-77.0415344327498,38.8946302517616,10537,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3911
-77.0218116014292,38.8945946837123,10538,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5315
-77.012027089655,38.8945610494993,10539,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4648
-77.0220210980002,38.8945541698006,10540,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5312
-77.0218127457479,38.8945294719134,10541,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5310
-77.0416159792046,38.8945153480038,10542,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3905
-77.0416148491792,38.89449498949,10543,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3904
-77.0120256324865,38.8944646420824,10544,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4647
-77.0415747403496,38.894446286507,10545,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3903
-77.0397520662458,38.8944037258807,10546,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3901
-76.9499125331663,38.8943507115377,10547,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8481
-76.9279816015445,38.894289136182,10548,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8311
-77.0464017499468,38.8942678776545,10549,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3543
-77.0464379798785,38.8942674488717,10550,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3540
-77.0464786594171,38.8942671444244,10551,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3537
-77.0218165836668,38.8942634270188,10552,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5303
-77.0464085050719,38.894250380715,10553,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3532
-77.0464543946897,38.8942497138713,10554,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3529
-77.0464985207117,38.8942491648204,10555,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3526
-77.0462541077394,38.8942486673063,10556,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3523
-76.9995979586425,38.8942366822429,10557,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4567
-76.9995974399916,38.8942231426617,10558,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4933
-77.0204441777858,38.8941694567558,10559,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5297
-77.0464298252606,38.8941360380006,10560,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4160
-77.0220173162042,38.8941406413056,10561,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5296
-76.9279968436484,38.894103374922,10562,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8309
-77.0463897769936,38.894114307705,10563,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4166
-77.0464320929207,38.8941133990631,10564,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4164
-77.0120210405441,38.8940984613411,10565,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4650
-77.0120245327979,38.894027114692,10566,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4652
-77.0220949775928,38.8939992492807,10567,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5292
-77.0283530315733,38.8939215879428,10568,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5358
-77.0179487468692,38.8938045234237,10569,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4756
-77.0150336903384,38.8937949267103,10570,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4613
-77.0178164420299,38.8937755727608,10571,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4755
-77.0415365281717,38.8937349811331,10572,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3893
-77.0262465804423,38.8936948711418,10573,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5095
-76.9750458553957,38.8936412221776,10574,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8625
-77.0262456766455,38.8935568360777,10575,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4282
-77.00370053243,38.8935227289325,10576,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_5566
-77.0128028384583,38.8935056004656,10577,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3438
-77.0128686353274,38.8935051608327,10578,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3435
-77.0192690221556,38.8934930918847,10579,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3451
-77.0190835965261,38.8934931223279,10580,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3447
-77.0191092211102,38.893492163251,10581,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3448
-77.0402595327582,38.8934855360263,10582,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3890
-77.0262438020596,38.8934746351129,10583,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4280
-76.9936900077552,38.8934274708862,10584,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4880
-77.0499332261899,38.8933853035861,10585,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3517
-77.0313512559387,38.8931783517317,10586,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4278
-77.0008470515369,38.8931491893651,10587,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4878
-76.9981309133459,38.8931066309933,10588,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4882
-77.0262423932554,38.8930918427019,10589,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4275
-77.0204189666954,38.8930787096187,10590,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3429
-77.0300989580206,38.8930548340488,10591,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4274
-77.0122834713868,38.8930371038338,10592,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3425
-77.0123230143798,38.893000147328,10593,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3424
-76.9927290255045,38.8929724112177,10594,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8670
-77.0024570674011,38.8929427127095,10595,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3420
-77.0278729088532,38.8929114867284,10596,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4448
-77.0278722822744,38.8928714446639,10597,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4449
-76.9821476858983,38.8928581914275,10598,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8718
-77.0278728767246,38.8928292583151,10599,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4450
-77.0135356490066,38.8928126569704,10600,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3414
-77.0278731834664,38.8927882701482,10601,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4451
-77.0503499079772,38.892763492948,10602,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3513
-77.0503483704266,38.8927408465603,10603,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3512
-77.0421478325339,38.892731049335,10604,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3884
-77.0135363239201,38.8927246090644,10605,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3411
-77.0278734391399,38.8927050867769,10606,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4453
-77.0135352592361,38.892702484626,10607,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3410
-77.0135360974346,38.8926852334963,10608,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3409
-76.9432516160004,38.8926586318932,10609,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8332
-76.9960609620677,38.8926655657236,10610,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4929
-77.0421494213566,38.8926497842291,10611,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3880
-77.0421786461865,38.8926173255199,10612,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3879
-77.015977386304,38.8926080746235,10613,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3406
-76.9319045231703,38.8925566202274,10614,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8314
-77.0429689662789,38.8925310705561,10615,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3506
-77.0138920812551,38.8924823501775,10616,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3404
-77.009668767865,38.8923925663312,10617,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3498
-77.0274337514234,38.8923722954715,10618,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4460
-77.0267989382376,38.8923715690349,10619,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4514
-77.0267432625654,38.8923703926905,10620,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4513
-77.027852274141,38.8923177047738,10621,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4260
-77.0032754227959,38.8922698122569,10622,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3402
-77.0206737643804,38.892254407742,10623,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3358
-77.0207653918531,38.8922537068514,10624,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4258
-77.0208959687168,38.8922524944583,10625,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4255
-76.9245801874874,38.89222026145,10626,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8305
-77.0216891391018,38.8922191810342,10627,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4253
-76.9954180626959,38.892180513497,10628,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4937
-76.9954171416433,38.8921633525107,10629,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4938
-76.9954747779877,38.8921365368306,10630,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4940
-76.9245159772117,38.8920617626424,10631,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8301
-76.9247404652183,38.8920386658784,10632,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8300
-76.9245340435242,38.8919602499158,10633,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8297
-76.9252737508245,38.8918912798792,10634,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8296
-76.9250502970397,38.8918631657125,10635,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8294
-77.0335179237864,38.8917324917674,10636,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4349
-77.0181331464001,38.8917146877444,10637,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3354
-77.0181319296574,38.8916894194449,10638,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3352
-77.0087690196737,38.8916478881253,10639,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3481
-77.0087163142892,38.8916098677255,10640,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3482
-77.023664552953,38.8914784443178,10641,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4442
-77.0236645399866,38.8914393569844,10642,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4444
-77.0236651338289,38.8913878740047,10643,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4447
-77.0087861645742,38.8913099647119,10644,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3472
-76.9446347639399,38.8912341617177,10645,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8326
-76.9983766475365,38.8910833450866,10646,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4844
-77.0193263723542,38.8910777394616,10647,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3348
-76.9961005991955,38.891055491477,10648,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4848
-76.9382926301234,38.8909752988634,10649,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8323
-76.9382684312937,38.8909535128309,10650,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8322
-77.0140763836103,38.8908339398456,10651,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3469
-77.032130315362,38.8908255942374,10652,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4346
-77.0321305267256,38.8907574368095,10653,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4344
-77.0321315208451,38.8907125207749,10654,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4341
-77.0076737821196,38.8906577196645,10655,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3483
-77.0498513138881,38.8905637985727,10656,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3505
-76.9806281827609,38.8905545892461,10657,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8712
-76.9812165683709,38.8904850415811,10658,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8710
-77.0242375036292,38.8904226984089,10659,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4249
-77.0244264530196,38.8903687349074,10660,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4248
-77.024277309602,38.8903680543414,10661,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4247
-77.0242516971665,38.8903673389923,10662,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4241
-77.0230117102895,38.8903404296254,10663,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4238
-77.0037221863577,38.8903243864005,10664,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3495
-77.0036662678483,38.8902695631947,10665,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_5572
-77.004215957219,38.8900112024292,10666,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3494
-77.0047170631982,38.8900019857068,10667,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_5581
-77.0037520577103,38.8899974444526,10668,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3492
-77.0253342958688,38.8899601197505,10669,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4532
-77.0292408718763,38.8899069945057,10670,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4527
-76.9806109711212,38.8898844442809,10671,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8707
-77.0260990443245,38.889851643653,10672,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4531
-77.0107827240144,38.8898111550861,10673,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3473
-76.9291824325353,38.8897717014394,10674,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8291
-76.9244423864362,38.8897679748536,10675,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8288
-76.9200930017309,38.8897611979035,10676,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8285
-77.0359317049614,38.8897395538373,10677,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4340
-76.9981995037963,38.8897345184087,10678,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4847
-77.035952031879,38.8897049824381,10679,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4339
-76.9782979862228,38.8896818714905,10680,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_8704
-77.0064378555659,38.8896279297634,10681,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_3485
-76.9160096764159,38.889585381322,10682,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8888
-76.9797576521613,38.8895457557204,10683,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8702
-77.0217609942312,38.8895238347956,10684,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4232
-76.9797564280491,38.8895132442748,10685,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8698
-76.9801218422368,38.8895094604491,10686,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8696
-76.9272748016167,38.8894541730591,10687,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_8886
-77.0357910371899,38.8894450591119,10688,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4335
-77.0438684535295,38.8974637733174,10689,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3658
-77.0478384717934,38.8974613321362,10690,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3656
-77.0453970012262,38.8974602615668,10691,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3654
-77.045358267416,38.8974595559441,10692,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3652
-77.0333690130915,38.897459929659,10693,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4377
-77.0284670071637,38.897460803739,10694,7637,Grate Inlet,2017/03/09 00:00:00+00,E,GratePt_4809
-77.0084015372182,38.8974631957276,10695,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3167
-77.0039977271734,38.8974612585004,10696,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3200
-77.0040494523273,38.8974609594419,10697,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3198
-77.0040292786773,38.8974604917048,10698,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3199
-77.0246111343161,38.8974562387313,10699,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5011
-77.0300607781676,38.8974537562902,10700,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4297
-77.0287478323285,38.8974528256198,10701,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_5182
-77.0309528317926,38.8974516585881,10702,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_4494
-77.0083800596981,38.8974525043421,10703,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3209
-77.0454344973021,38.8974361766362,10704,7637,Grate Inlet,2015/04/24 00:00:00+00,E,GratePt_3650
